mac,bunit,category,should_update,asset_id,dns,country,lat,should_timesync,city,nt_host,owner,requires_av,asset_tag,long,pci_domain,priority,key,ip,is_expected
,,,,,,,,,,,,,requires_av,,,,BUSDEV-001,,
,,,,,,,,,,,,,should_timesync,,,,BUSDEV-001,,
,,,,,,,,,,,,,americas,,,,BUSDEV-001,,
,,,,,,,,,,,,,cardholder,,,,BUSDEV-001,,
,,,,,,,,,,,,,expected,,,,BUSDEV-001,,
,americas,pci,true,52a61582b0fbd50fb30948dc6fba4ddf7c2ad053,,USA,37.694452,true,Pleasanton,BUSDEV-002,,true,should_update,-121.894461,trust,medium,BUSDEV-002,,true
,,cardholder,,,,,,,,,,,pci,,cardholder,,BUSDEV-002,,
,,,,,,,,,,,,,requires_av,,,,BUSDEV-002,,
,,,,,,,,,,,,,should_timesync,,,,BUSDEV-002,,
,,,,,,,,,,,,,americas,,,,BUSDEV-002,,
,,,,,,,,,,,,,cardholder,,,,BUSDEV-002,,
,,,,,,,,,,,,,expected,,,,BUSDEV-002,,
,americas,pci,true,2d99f327476aa7dcd7ecf1a99159a9553de24b92,,USA,37.694452,true,Pleasanton,BUSDEV-003,,true,should_update,-121.894461,trust,medium,BUSDEV-003,,true
,,cardholder,,,,,,,,,,,pci,,cardholder,,BUSDEV-003,,
,,,,,,,,,,,,,requires_av,,,,BUSDEV-003,,
,,,,,,,,,,,,,should_timesync,,,,BUSDEV-003,,
,,,,,,,,,,,,,americas,,,,BUSDEV-003,,
,,,,,,,,,,,,,cardholder,,,,BUSDEV-003,,
,,,,,,,,,,,,,expected,,,,BUSDEV-003,,
,americas,pci,true,80b9762c02b524a483ca9db980d0fc99d6e8bafd,,USA,37.694452,true,Pleasanton,BUSDEV-004,,true,should_update,-121.894461,trust,medium,BUSDEV-004,,true
,,cardholder,,,,,,,,,,,pci,,cardholder,,BUSDEV-004,,
,,,,,,,,,,,,,requires_av,,,,BUSDEV-004,,
,,,,,,,,,,,,,should_timesync,,,,BUSDEV-004,,
,,,,,,,,,,,,,americas,,,,BUSDEV-004,,
,,,,,,,,,,,,,cardholder,,,,BUSDEV-004,,
,,,,,,,,,,,,,expected,,,,BUSDEV-004,,
,americas,pci,true,57fc956fad8bda51f447d0ee3a770c3546c00407,,USA,37.694452,true,Pleasanton,BUSDEV-005,,true,should_update,-121.894461,trust,medium,BUSDEV-005,,true
,,cardholder,,,,,,,,,,,pci,,cardholder,,BUSDEV-005,,
,,,,,,,,,,,,,requires_av,,,,BUSDEV-005,,
,,,,,,,,,,,,,should_timesync,,,,BUSDEV-005,,
,,,,,,,,,,,,,americas,,,,BUSDEV-005,,
,,,,,,,,,,,,,cardholder,,,,BUSDEV-005,,
,,,,,,,,,,,,,expected,,,,BUSDEV-005,,
,americas,pci,true,e7d4bd2796f4d4037a152f4c18d0154f2c2fff38,,USA,37.694452,true,Pleasanton,BUSDEV-006,,true,should_update,-121.894461,trust,medium,BUSDEV-006,,true
,,cardholder,,,,,,,,,,,pci,,cardholder,,BUSDEV-006,,
,,,,,,,,,,,,,requires_av,,,,BUSDEV-006,,
,,,,,,,,,,,,,should_timesync,,,,BUSDEV-006,,
,,,,,,,,,,,,,americas,,,,BUSDEV-006,,
,,,,,,,,,,,,,cardholder,,,,BUSDEV-006,,
,,,,,,,,,,,,,expected,,,,BUSDEV-006,,
,americas,pci,true,0638f03d8c53cc1dd304f1e5b5c242f9a15138ef,,USA,37.694452,true,Pleasanton,BUSDEV-007,,true,should_update,-121.894461,trust,medium,BUSDEV-007,,true
,,cardholder,,,,,,,,,,,pci,,cardholder,,BUSDEV-007,,
,,,,,,,,,,,,,requires_av,,,,BUSDEV-007,,
,,,,,,,,,,,,,should_timesync,,,,BUSDEV-007,,
,,,,,,,,,,,,,americas,,,,BUSDEV-007,,
,,,,,,,,,,,,,cardholder,,,,BUSDEV-007,,
,,,,,,,,,,,,,expected,,,,BUSDEV-007,,
,americas,pci,true,30cf68e094af40ff981ae6bfcbb11d47c02c8995,,USA,37.694452,true,Pleasanton,BUSDEV-008,,true,should_update,-121.894461,trust,medium,BUSDEV-008,,true
,,cardholder,,,,,,,,,,,pci,,cardholder,,BUSDEV-008,,
,,,,,,,,,,,,,requires_av,,,,BUSDEV-008,,
,,,,,,,,,,,,,should_timesync,,,,BUSDEV-008,,
,,,,,,,,,,,,,americas,,,,BUSDEV-008,,
,,,,,,,,,,,,,cardholder,,,,BUSDEV-008,,
,,,,,,,,,,,,,expected,,,,BUSDEV-008,,
,americas,pci,true,fd89147e8c6b87fabc2193da36a5d2088fe5d739,,USA,32.931277,true,Dallas,SERVER1,,true,should_update,-96.818167,trust,medium,SERVER1,,true
,,,,,,,,,,,,,pci,,,,SERVER1,,
,,,,,,,,,,,,,requires_av,,,,SERVER1,,
,,,,,,,,,,,,,should_timesync,,,,SERVER1,,
,,,,,,,,,,,,,americas,,,,SERVER1,,
,,,,,,,,,,,,,expected,,,,SERVER1,,
,americas,pci,true,d601800d0712e70dc7f21cab4a6be34989723d53,,USA,32.931277,true,Dallas,SERVER2,,true,should_update,-96.818167,trust,medium,SERVER2,,true
,,,,,,,,,,,,,pci,,,,SERVER2,,
,,,,,,,,,,,,,requires_av,,,,SERVER2,,
,,,,,,,,,,,,,should_timesync,,,,SERVER2,,
,,,,,,,,,,,,,americas,,,,SERVER2,,
,,,,,,,,,,,,,expected,,,,SERVER2,,
,americas,pci,true,c17f28e71080144d2f2fed59843b8b3727479894,,USA,32.931277,true,Dallas,SERVER3,,true,should_update,-96.818167,trust,medium,SERVER3,,true
,,,,,,,,,,,,,pci,,,,SERVER3,,
,,,,,,,,,,,,,requires_av,,,,SERVER3,,
,,,,,,,,,,,,,should_timesync,,,,SERVER3,,
,,,,,,,,,,,,,americas,,,,SERVER3,,
,,,,,,,,,,,,,expected,,,,SERVER3,,
,americas,,true,f7f16f4bbbf7bd6714f912c4dbb038b30ca67521,xyze00000000011.acmecorp.com,USA,38.959405,true,Washington D.C.,xyze00000000011,,true,should_timesync,-77.04,untrust,,xyze00000000011.acmecorp.com,10.25.102.106,false
,,,,,,,,,,,,,americas,,,,xyze00000000011.acmecorp.com,,
,,,,,,,,,,,,,should_update,,,,xyze00000000011.acmecorp.com,,
,,,,,,,,,,,,,requires_av,,,,xyze00000000011.acmecorp.com,,
,americas,,true,f7f16f4bbbf7bd6714f912c4dbb038b30ca67521,xyze00000000011.acmecorp.com,USA,38.959405,true,Washington D.C.,xyze00000000011,,true,should_timesync,-77.04,untrust,,10.25.102.106,10.25.102.106,false
,,,,,,,,,,,,,americas,,,,10.25.102.106,,
,,,,,,,,,,,,,should_update,,,,10.25.102.106,,
,,,,,,,,,,,,,requires_av,,,,10.25.102.106,,
,americas,,true,f7f16f4bbbf7bd6714f912c4dbb038b30ca67521,xyze00000000011.acmecorp.com,USA,38.959405,true,Washington D.C.,xyze00000000011,,true,should_timesync,-77.04,untrust,,xyze00000000011,10.25.102.106,false
,,,,,,,,,,,,,americas,,,,xyze00000000011,,
,,,,,,,,,,,,,should_update,,,,xyze00000000011,,
,,,,,,,,,,,,,requires_av,,,,xyze00000000011,,
,americas,,true,1ddb489de80d89b2f0c5c966141f7c4713d84536,e00000000011.acmecorp.com,USA,38.959405,true,Washington D.C.,e00000000011,,true,should_timesync,-77.04,untrust,,e00000000011.acmecorp.com,10.25.102.116,false
,,,,,,,,,,,,,americas,,,,e00000000011.acmecorp.com,,
,,,,,,,,,,,,,should_update,,,,e00000000011.acmecorp.com,,
,,,,,,,,,,,,,requires_av,,,,e00000000011.acmecorp.com,,
,americas,,true,1ddb489de80d89b2f0c5c966141f7c4713d84536,e00000000011.acmecorp.com,USA,38.959405,true,Washington D.C.,e00000000011,,true,should_timesync,-77.04,untrust,,10.25.102.116,10.25.102.116,false
,,,,,,,,,,,,,americas,,,,10.25.102.116,,
,,,,,,,,,,,,,should_update,,,,10.25.102.116,,
,,,,,,,,,,,,,requires_av,,,,10.25.102.116,,
,americas,,true,1ddb489de80d89b2f0c5c966141f7c4713d84536,e00000000011.acmecorp.com,USA,38.959405,true,Washington D.C.,e00000000011,,true,should_timesync,-77.04,untrust,,e00000000011,10.25.102.116,false
,,,,,,,,,,,,,americas,,,,e00000000011,,
,,,,,,,,,,,,,should_update,,,,e00000000011,,
,,,,,,,,,,,,,requires_av,,,,e00000000011,,
,americas,pci,true,2e724b957fba827cf4796b48f682a204d034490b,,USA,37.694452,true,Pleasanton,HOST0201,,true,should_update,-121.894461,trust,medium,HOST0201,,true
,,cardholder,,,,,,,,,,,pci,,cardholder,,HOST0201,,
,,,,,,,,,,,,,requires_av,,,,HOST0201,,
,,,,,,,,,,,,,should_timesync,,,,HOST0201,,
,,,,,,,,,,,,,americas,,,,HOST0201,,
,,,,,,,,,,,,,cardholder,,,,HOST0201,,
,,,,,,,,,,,,,expected,,,,HOST0201,,
,americas,,true,0570b00cf6b16e526486ad23b264696751d49e1b,,USA,37.694452,false,Pleasanton,HOST0202,,true,requires_av,-121.894461,untrust,medium,HOST0202,,true
,,,,,,,,,,,,,americas,,,,HOST0202,,
,,,,,,,,,,,,,should_update,,,,HOST0202,,
,,,,,,,,,,,,,expected,,,,HOST0202,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.0.1,6.0.0.1,false
,,,,,,,,,,,,,apac,,,,6.0.0.1,,
,,,,,,,,,,,,,should_update,,,,6.0.0.1,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.0.2,6.0.0.2,false
,,,,,,,,,,,,,apac,,,,6.0.0.2,,
,,,,,,,,,,,,,should_update,,,,6.0.0.2,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.0.3,6.0.0.3,false
,,,,,,,,,,,,,apac,,,,6.0.0.3,,
,,,,,,,,,,,,,should_update,,,,6.0.0.3,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.0.4,6.0.0.4,false
,,,,,,,,,,,,,apac,,,,6.0.0.4,,
,,,,,,,,,,,,,should_update,,,,6.0.0.4,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.0.5,6.0.0.5,false
,,,,,,,,,,,,,apac,,,,6.0.0.5,,
,,,,,,,,,,,,,should_update,,,,6.0.0.5,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.0.6,6.0.0.6,false
,,,,,,,,,,,,,apac,,,,6.0.0.6,,
,,,,,,,,,,,,,should_update,,,,6.0.0.6,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.0.7,6.0.0.7,false
,,,,,,,,,,,,,apac,,,,6.0.0.7,,
,,,,,,,,,,,,,should_update,,,,6.0.0.7,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.0.8,6.0.0.8,false
,,,,,,,,,,,,,apac,,,,6.0.0.8,,
,,,,,,,,,,,,,should_update,,,,6.0.0.8,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.0.9,6.0.0.9,false
,,,,,,,,,,,,,apac,,,,6.0.0.9,,
,,,,,,,,,,,,,should_update,,,,6.0.0.9,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.0.10,6.0.0.10,false
,,,,,,,,,,,,,apac,,,,6.0.0.10,,
,,,,,,,,,,,,,should_update,,,,6.0.0.10,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.0.11,6.0.0.11,false
,,,,,,,,,,,,,apac,,,,6.0.0.11,,
,,,,,,,,,,,,,should_update,,,,6.0.0.11,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.0.12,6.0.0.12,false
,,,,,,,,,,,,,apac,,,,6.0.0.12,,
,,,,,,,,,,,,,should_update,,,,6.0.0.12,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.0.13,6.0.0.13,false
,,,,,,,,,,,,,apac,,,,6.0.0.13,,
,,,,,,,,,,,,,should_update,,,,6.0.0.13,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.0.14,6.0.0.14,false
,,,,,,,,,,,,,apac,,,,6.0.0.14,,
,,,,,,,,,,,,,should_update,,,,6.0.0.14,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.0.15,6.0.0.15,false
,,,,,,,,,,,,,apac,,,,6.0.0.15,,
,,,,,,,,,,,,,should_update,,,,6.0.0.15,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.0.16,6.0.0.16,false
,,,,,,,,,,,,,apac,,,,6.0.0.16,,
,,,,,,,,,,,,,should_update,,,,6.0.0.16,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.0.17,6.0.0.17,false
,,,,,,,,,,,,,apac,,,,6.0.0.17,,
,,,,,,,,,,,,,should_update,,,,6.0.0.17,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.0.18,6.0.0.18,false
,,,,,,,,,,,,,apac,,,,6.0.0.18,,
,,,,,,,,,,,,,should_update,,,,6.0.0.18,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.0.19,6.0.0.19,false
,,,,,,,,,,,,,apac,,,,6.0.0.19,,
,,,,,,,,,,,,,should_update,,,,6.0.0.19,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.0.20,6.0.0.20,false
,,,,,,,,,,,,,apac,,,,6.0.0.20,,
,,,,,,,,,,,,,should_update,,,,6.0.0.20,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.0.21,6.0.0.21,false
,,,,,,,,,,,,,apac,,,,6.0.0.21,,
,,,,,,,,,,,,,should_update,,,,6.0.0.21,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.0.22,6.0.0.22,false
,,,,,,,,,,,,,apac,,,,6.0.0.22,,
,,,,,,,,,,,,,should_update,,,,6.0.0.22,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.0.23,6.0.0.23,false
,,,,,,,,,,,,,apac,,,,6.0.0.23,,
,,,,,,,,,,,,,should_update,,,,6.0.0.23,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.0.24,6.0.0.24,false
,,,,,,,,,,,,,apac,,,,6.0.0.24,,
,,,,,,,,,,,,,should_update,,,,6.0.0.24,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.0.25,6.0.0.25,false
,,,,,,,,,,,,,apac,,,,6.0.0.25,,
,,,,,,,,,,,,,should_update,,,,6.0.0.25,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.0.26,6.0.0.26,false
,,,,,,,,,,,,,apac,,,,6.0.0.26,,
,,,,,,,,,,,,,should_update,,,,6.0.0.26,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.0.27,6.0.0.27,false
,,,,,,,,,,,,,apac,,,,6.0.0.27,,
,,,,,,,,,,,,,should_update,,,,6.0.0.27,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.0.28,6.0.0.28,false
,,,,,,,,,,,,,apac,,,,6.0.0.28,,
,,,,,,,,,,,,,should_update,,,,6.0.0.28,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.0.29,6.0.0.29,false
,,,,,,,,,,,,,apac,,,,6.0.0.29,,
,,,,,,,,,,,,,should_update,,,,6.0.0.29,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.0.30,6.0.0.30,false
,,,,,,,,,,,,,apac,,,,6.0.0.30,,
,,,,,,,,,,,,,should_update,,,,6.0.0.30,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.0.31,6.0.0.31,false
,,,,,,,,,,,,,apac,,,,6.0.0.31,,
,,,,,,,,,,,,,should_update,,,,6.0.0.31,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.0.32,6.0.0.32,false
,,,,,,,,,,,,,apac,,,,6.0.0.32,,
,,,,,,,,,,,,,should_update,,,,6.0.0.32,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.0.33,6.0.0.33,false
,,,,,,,,,,,,,apac,,,,6.0.0.33,,
,,,,,,,,,,,,,should_update,,,,6.0.0.33,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.0.34,6.0.0.34,false
,,,,,,,,,,,,,apac,,,,6.0.0.34,,
,,,,,,,,,,,,,should_update,,,,6.0.0.34,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.0.35,6.0.0.35,false
,,,,,,,,,,,,,apac,,,,6.0.0.35,,
,,,,,,,,,,,,,should_update,,,,6.0.0.35,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.0.36,6.0.0.36,false
,,,,,,,,,,,,,apac,,,,6.0.0.36,,
,,,,,,,,,,,,,should_update,,,,6.0.0.36,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.0.37,6.0.0.37,false
,,,,,,,,,,,,,apac,,,,6.0.0.37,,
,,,,,,,,,,,,,should_update,,,,6.0.0.37,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.0.38,6.0.0.38,false
,,,,,,,,,,,,,apac,,,,6.0.0.38,,
,,,,,,,,,,,,,should_update,,,,6.0.0.38,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.0.39,6.0.0.39,false
,,,,,,,,,,,,,apac,,,,6.0.0.39,,
,,,,,,,,,,,,,should_update,,,,6.0.0.39,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.0.40,6.0.0.40,false
,,,,,,,,,,,,,apac,,,,6.0.0.40,,
,,,,,,,,,,,,,should_update,,,,6.0.0.40,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.0.41,6.0.0.41,false
,,,,,,,,,,,,,apac,,,,6.0.0.41,,
,,,,,,,,,,,,,should_update,,,,6.0.0.41,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.0.42,6.0.0.42,false
,,,,,,,,,,,,,apac,,,,6.0.0.42,,
,,,,,,,,,,,,,should_update,,,,6.0.0.42,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.0.43,6.0.0.43,false
,,,,,,,,,,,,,apac,,,,6.0.0.43,,
,,,,,,,,,,,,,should_update,,,,6.0.0.43,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.0.44,6.0.0.44,false
,,,,,,,,,,,,,apac,,,,6.0.0.44,,
,,,,,,,,,,,,,should_update,,,,6.0.0.44,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.0.45,6.0.0.45,false
,,,,,,,,,,,,,apac,,,,6.0.0.45,,
,,,,,,,,,,,,,should_update,,,,6.0.0.45,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.0.46,6.0.0.46,false
,,,,,,,,,,,,,apac,,,,6.0.0.46,,
,,,,,,,,,,,,,should_update,,,,6.0.0.46,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.0.47,6.0.0.47,false
,,,,,,,,,,,,,apac,,,,6.0.0.47,,
,,,,,,,,,,,,,should_update,,,,6.0.0.47,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.0.48,6.0.0.48,false
,,,,,,,,,,,,,apac,,,,6.0.0.48,,
,,,,,,,,,,,,,should_update,,,,6.0.0.48,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.0.49,6.0.0.49,false
,,,,,,,,,,,,,apac,,,,6.0.0.49,,
,,,,,,,,,,,,,should_update,,,,6.0.0.49,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.0.50,6.0.0.50,false
,,,,,,,,,,,,,apac,,,,6.0.0.50,,
,,,,,,,,,,,,,should_update,,,,6.0.0.50,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.0.51,6.0.0.51,false
,,,,,,,,,,,,,apac,,,,6.0.0.51,,
,,,,,,,,,,,,,should_update,,,,6.0.0.51,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.0.52,6.0.0.52,false
,,,,,,,,,,,,,apac,,,,6.0.0.52,,
,,,,,,,,,,,,,should_update,,,,6.0.0.52,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.0.53,6.0.0.53,false
,,,,,,,,,,,,,apac,,,,6.0.0.53,,
,,,,,,,,,,,,,should_update,,,,6.0.0.53,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.0.54,6.0.0.54,false
,,,,,,,,,,,,,apac,,,,6.0.0.54,,
,,,,,,,,,,,,,should_update,,,,6.0.0.54,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.0.55,6.0.0.55,false
,,,,,,,,,,,,,apac,,,,6.0.0.55,,
,,,,,,,,,,,,,should_update,,,,6.0.0.55,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.0.56,6.0.0.56,false
,,,,,,,,,,,,,apac,,,,6.0.0.56,,
,,,,,,,,,,,,,should_update,,,,6.0.0.56,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.0.57,6.0.0.57,false
,,,,,,,,,,,,,apac,,,,6.0.0.57,,
,,,,,,,,,,,,,should_update,,,,6.0.0.57,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.0.58,6.0.0.58,false
,,,,,,,,,,,,,apac,,,,6.0.0.58,,
,,,,,,,,,,,,,should_update,,,,6.0.0.58,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.0.59,6.0.0.59,false
,,,,,,,,,,,,,apac,,,,6.0.0.59,,
,,,,,,,,,,,,,should_update,,,,6.0.0.59,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.0.60,6.0.0.60,false
,,,,,,,,,,,,,apac,,,,6.0.0.60,,
,,,,,,,,,,,,,should_update,,,,6.0.0.60,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.0.61,6.0.0.61,false
,,,,,,,,,,,,,apac,,,,6.0.0.61,,
,,,,,,,,,,,,,should_update,,,,6.0.0.61,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.0.62,6.0.0.62,false
,,,,,,,,,,,,,apac,,,,6.0.0.62,,
,,,,,,,,,,,,,should_update,,,,6.0.0.62,,
,apac,,true,88910eb5a1caf782030c7880da5f0db6104ec69d,,TR,41.040855,true,Istanbul,,,false,should_timesync,28.986183,untrust,low,6.0.0.63,6.0.0.63,false
,,,,,,,,,,,,,apac,,,,6.0.0.63,,
,,,,,,,,,,,,,should_update,,,,6.0.0.63,,
